transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,dataset_source
T7571,U060,2021-04-16,0,127,140759.86999999106,55,0,,primary
T9023,U023,2022-08-09,0,73,9609.0,38,9,,primary
T2223,U083,2021-04-16,0,19,4503.0,18,1,,primary
T13490,U050,2021-04-16,0,175,1619.0,38,8,,primary
T4313_D1,U072,2021-04-16,0,127,29428.0,38,3,,primary
T0127,U044,2021-12-14,0,67,2310.0,55,0,,primary
T9959,U071,2021-04-16,0,113,5435.0,55,8,,primary
T3125,U135,2022-05-20,1,141,61181.0,42,7,,primary
T0417,U078,2022-03-29,0,67,2325.0,18,7,,primary
T5854,U098,2021-04-16,0,67,93.0,38,0,,primary
T7310,U140,2021-04-16,0,127,5453.0,38,9,,primary
T0726,U115,2021-04-16,0,127,28689.0,55,0,,primary
T11022,U033,2024-08-20,0,42,2325.0,18,8,,primary
T2430,U090,2021-01-20,0,19,737.0,55,6,,primary
T3191,U055,2021-04-16,0,127,7666.0,42,0,,primary
T1110,U071,2021-01-28,1,141,75061.0,18,3,,primary
T11772,U146,2022-09-05,0,175,2325.0,55,3,,primary
T0301,U035,2021-04-16,1,11,69558.0,18,1,,primary
T7001,U033,2021-04-16,0,24,3155.0,55,5,,primary
T0138,U145,2021-04-16,0,67,6110.0,18,9,,primary
T7712,U142,2023-06-25,0,127,47099.0,38,4,,primary
T5925,U146,2022-03-23,0,175,2118.0,38,10,,primary
T8086,U035,2024-07-10,0,67,2325.0,38,5,,primary
T12149,U115,2023-08-27,0,195,543.0,18,10,,primary
T9353,U002,2021-04-16,0,127,15842.0,42,10,,primary
T12957,U103,2023-08-06,0,127,2325.0,38,0,,primary
T9169,U096,2021-04-16,0,195,5097.0,55,1,,primary
T12907,U075,2023-02-10,0,42,7317.0,42,8,,primary
T5004_D1,U098,2021-04-16,0,195,482.0,38,10,,primary
T7377,U068,2021-04-16,0,175,1192.0,49,7,,primary
T8185,U147,2024-12-30,1,141,79015.0,49,9,,primary
T8042,U146,2022-06-30,1,141,61594.0,49,2,,primary
T8417_D1,U134,2021-04-16,0,195,7464.0,55,4,,primary
T13722,U144,2021-04-16,0,175,8872.0,18,1,,primary
T3250,U073,2021-04-16,0,24,9798.0,18,1,,primary
T7274,U036,2021-04-16,0,24,8994.0,42,6,,primary
T5721,U119,2021-04-16,0,73,4410.0,42,2,,primary
T7298,U025,2021-04-16,0,67,296.0,38,3,,primary
T3606,U026,2021-11-29,1,11,62237.0,38,10,,primary
T8532,U125,2021-04-16,0,127,4591.0,18,9,,primary
T8905_D1,U054,2021-04-16,0,67,2563.0,42,1,,primary
T10312,U036,2021-04-16,0,195,4586.0,38,8,,primary
T2900,U098,2023-09-10,0,24,8866.0,18,1,,primary
T10556,U056,2023-01-25,0,127,4193.0,55,0,,primary
T10463,U140,2021-04-16,0,67,1863.0,18,0,,primary
T11458,U064,2021-10-09,0,24,5805.0,42,7,,primary
T9792,U145,2021-04-16,0,127,8831.0,55,8,,primary
T12690,U036,2023-08-13,1,77,68521.0,55,4,,primary
T1476,U093,2021-04-16,0,78,7375.0,55,0,,primary
T9544,U062,2024-01-07,0,175,2325.0,42,10,,primary
T5365,U066,2021-04-16,0,175,9431.0,18,1,,primary
T0073,U113,2024-06-02,0,127,9895.0,55,9,,primary
T6182,U143,2021-04-16,0,127,3586.0,55,6,,primary
T2802,U101,2023-12-12,0,151,6319.0,18,8,,primary
T8661,U046,2023-10-30,0,175,8775.0,55,9,,primary
T2203,U113,2021-04-16,0,24,4967.0,42,9,,primary
T5676,U146,2021-04-16,0,195,6547.0,18,0,,primary
T6222,U125,2024-04-04,0,195,3873.0,38,0,,primary
T10819,U103,2022-03-17,0,195,2831.0,55,6,,primary
T12730,U092,2024-05-10,0,113,4685.0,55,3,,primary
T0930,U059,2021-04-16,0,67,900.0,18,3,,primary
T12573,U077,2021-04-16,0,67,5330.0,38,1,,primary
T1051,U036,2022-12-14,0,67,4181.0,42,1,,primary
T1919,U010,2024-06-20,0,127,4380.0,55,6,,primary
T4587,U021,2021-04-16,0,67,2909.0,38,9,,primary
T6261,U135,2021-04-02,0,24,3432.0,38,2,,primary
T11612,U065,2022-07-01,0,195,9778.0,42,9,,primary
T10519,U144,2021-07-14,1,77,37195.0,38,5,,primary
T8600,U007,2021-04-16,0,67,4458.0,18,5,,primary
T13462_D1,U149,2023-08-24,0,195,2074.0,55,0,,primary
T7934,U144,2021-12-12,0,175,8281.0,18,7,,primary
T13607_D1,U007,2021-04-16,0,195,7781.0,18,1,,primary
T9080,U037,2023-09-29,0,127,8104.0,38,2,,primary
T8616,U037,2022-08-20,0,127,4543.0,38,10,,primary
T9060,U038,2021-08-02,0,19,9869.0,18,5,,primary
T2133,U125,2022-12-11,0,24,7127.0,42,6,,primary
T0664,U086,2021-04-16,1,11,21498.0,38,9,,primary
T2917,U026,2021-04-16,0,67,7755.0,18,4,,primary
T13763,U014,2021-04-16,0,67,7686.0,38,7,,primary
T6249,U138,2021-04-16,0,127,3926.0,18,2,,primary
T8779,U040,2022-11-07,0,127,1293.0,42,6,,primary
T8528,U024,2021-04-16,0,175,474.0,55,2,,primary
T1362,U063,2021-05-04,0,151,9060.0,38,9,,primary
T3912_D1,U056,2021-04-16,0,24,2935.0,55,6,,primary
T13088_D1,U147,2021-04-16,0,24,6205.0,38,10,,primary
T10481,U128,2024-09-03,0,175,6823.0,55,5,,primary
T11034_D1,U129,2021-04-16,0,175,1765.0,42,5,,primary
T3083,U020,2021-04-16,0,67,3535.0,42,10,,primary
T5149,U083,2022-01-24,0,127,38999.0,38,0,,primary
T11786,U007,2021-04-16,0,42,2325.0,38,7,,primary
T8568,U056,2022-01-16,0,175,5429.0,55,6,,primary
T9045,U065,2022-12-20,1,69,21412.0,55,0,,primary
T5057,U084,2021-04-16,1,11,54977.0,42,5,,primary
T5755,U039,2021-04-16,0,73,5381.0,18,1,,primary
T2498,U073,2021-12-14,0,175,2325.0,42,4,,primary
T6369,U117,2022-04-28,0,67,1557.0,55,7,,primary
T0172,U111,2021-04-16,0,127,3212.0,55,3,,primary
T3344,U103,2021-04-16,1,141,67293.0,55,0,,primary
T8231,U043,2021-04-16,0,127,2050.0,38,1,,primary
T5590,U124,2021-04-16,0,67,3216.0,18,3,,primary
T8357,U088,2021-04-16,0,67,3734.0,42,4,,primary
T6323_D1,U037,2021-04-16,0,195,2765.0,38,3,,primary
T3411,U068,2021-01-13,1,69,48604.0,55,4,,primary
T11587,U117,2021-04-16,0,42,5495.0,42,5,,primary
T6069,U096,2023-04-26,1,11,61313.0,55,6,,primary
T1327,U100,2021-04-16,0,67,4103.0,55,1,,primary
T1406,U058,2021-04-16,1,113,40563.0,18,10,,primary
T10731,U094,2021-04-16,1,113,75424.0,38,4,,primary
T10718,U115,2021-10-05,0,24,5785.0,38,9,,primary
T3389,U058,2021-04-16,0,175,3578.0,55,8,,primary
T7327,U051,2021-02-24,0,175,2325.0,38,10,,primary
T4374,U031,2021-08-06,0,151,8504.0,18,4,,primary
T9296,U091,2022-01-18,0,67,2943.0,55,0,,primary
T7493,U016,2024-06-04,0,67,9086.0,42,7,,primary
T4907,U138,2023-02-21,0,67,4221.0,55,9,,primary
T4417,U117,2021-04-16,0,67,9484.0,18,1,,primary
T3380,U034,2021-04-16,1,77,43934.0,38,8,,primary
T13109,U137,2024-09-29,0,67,2325.0,18,0,,primary
T0171,U019,2021-03-10,0,67,3125.0,42,7,,primary
T12225,U008,2021-04-16,0,127,2325.0,42,5,,primary
T9841,U003,2024-09-24,0,67,6002.0,38,2,,primary
T4471,U010,2024-07-15,0,127,1566.0,38,10,,primary
T10203,U030,2022-10-26,0,19,1087.0,38,0,,primary
T9240,U132,2021-04-16,0,42,930.0,18,9,,primary
T7376,U050,2024-07-06,0,195,4882.0,38,7,,primary
T0354_D1,U150,2021-04-16,0,127,45393.0,18,8,,primary
T2033,U052,2021-04-16,0,67,4675.0,55,8,,primary
T0935,U032,2021-04-16,0,175,1936.0,42,7,,primary
T12814,U060,2021-03-26,0,67,2521.0,55,9,,primary
T8972,U008,2023-04-27,1,69,12856.0,55,6,,primary
T6997,U046,2022-03-16,0,73,2245.0,38,1,,primary
T3414,U031,2022-08-18,1,77,79300.0,18,8,,primary
T0243,U034,2024-11-05,0,195,6340.0,18,0,,primary
T1684,U046,2022-11-28,0,127,2325.0,55,0,,primary
T10348,U008,2024-10-26,0,175,1720.0,42,8,,primary
T11821,U048,2021-04-16,0,151,783.0,42,3,,primary
T11013,U053,2021-04-16,0,127,8342.0,55,7,,primary
T1124,U037,2021-04-16,0,42,6668.0,38,9,,primary
T2663,U069,2023-10-05,0,195,8597.0,38,3,,primary
T6617_D1,U112,2021-04-16,0,195,9456.0,42,6,,primary
T5756,U112,2021-04-16,0,42,898.0,38,3,,primary
T1894,U055,2024-11-30,0,24,7487.0,42,3,,primary
T7475,U148,2021-04-16,0,127,8834.0,42,0,,primary
T5148,U040,2022-04-12,0,195,8595.0,55,8,,primary
T10591,U144,2021-04-16,0,127,9321.0,42,10,,primary
T6368,U110,2024-11-01,0,24,4511.0,42,2,,primary
T5540,U148,2022-10-22,0,73,2691.0,42,4,,primary
T6687,U029,2021-04-16,0,151,1036.0,18,7,,primary
T11107,U010,2023-07-01,0,127,48313.0,55,8,,primary
T4457_D3,U026,2021-04-16,0,42,3324.0,55,2,,primary
T6139,U146,2021-04-16,0,195,8260.0,38,2,,primary
T13005,U037,2021-04-16,0,175,8757.0,38,2,,primary
T3483,U044,2021-08-12,0,67,2708.0,38,6,,primary
T12310,U045,2021-04-16,0,151,8435.0,42,7,,primary
T4079,U137,2021-04-16,0,67,4888.0,38,3,,primary
T3600,U065,2023-02-08,0,67,2325.0,18,2,,primary
T3318,U115,2021-04-16,0,195,9931.0,38,3,,primary
T7569,U003,2021-04-16,0,78,9767.0,42,1,,primary
T1714,U044,2021-04-16,0,175,5258.0,42,4,,primary
T12761,U031,2021-10-12,0,127,9902.0,18,4,,primary
T0230,U124,2023-02-20,0,24,4270.0,55,8,,primary
T4759,U081,2021-04-16,0,67,2742.0,18,10,,primary
T9336,U040,2021-04-16,0,175,4023.0,38,6,,primary
T1221,U087,2021-04-16,1,141,56255.0,38,6,,primary
T7146_D1,U126,2023-01-06,0,42,4706.0,55,7,,primary
T8776,U021,2021-04-16,1,141,25614.0,55,9,,primary
T8245,U112,2024-07-27,0,67,3546.0,55,8,,primary
T10870,U065,2021-04-16,1,113,28149.0,38,8,,primary
T10469,U103,2024-02-05,1,141,69864.0,42,6,,primary
T5332,U092,2023-08-02,0,127,3236.0,55,10,,primary
T8849,U117,2021-04-07,0,195,9681.0,42,8,,primary
T0680,U091,2021-04-16,0,67,3875.0,38,7,,primary
T8148,U088,2021-04-16,0,73,5254.0,42,7,,primary
T10466,U078,2023-04-30,0,127,44834.0,18,6,,primary
T9082,U039,2021-04-16,0,195,9718.0,18,8,,primary
T11802,U040,2021-04-16,1,141,42643.0,18,6,,primary
T11471,U102,2021-04-16,0,127,2325.0,49,0,,primary
T3788,U055,2021-04-16,1,141,51547.0,18,10,,primary
T11817,U130,2023-05-31,0,175,8766.0,55,6,,primary
T7215,U075,2021-08-18,1,77,17842.0,38,0,,primary
T2806,U020,2021-04-05,0,24,4801.0,38,6,,primary
T12070_D1,U048,2023-01-18,1,69,140759.86999999106,18,0,,primary
T8225,U048,2023-04-13,0,195,1507.0,18,2,,primary
T8366,U097,2021-04-16,0,127,2325.0,42,9,,primary
T0029,U104,2021-04-16,1,113,21003.0,18,10,,primary
T3516,U110,2023-04-21,0,127,5922.0,42,1,,primary
T9401,U050,2021-04-16,0,175,7062.0,55,10,,primary
T1713,U150,2021-04-16,0,24,7363.0,38,10,,primary
T5567_D1,U059,2023-08-06,0,67,3690.0,42,1,,primary
T7115,U133,2021-04-16,0,175,5434.0,18,4,,primary
T12530,U108,2024-10-04,0,78,4714.0,55,8,,primary
T5318,U105,2021-01-05,0,127,2325.0,55,9,,primary
T4055,U062,2024-03-24,0,175,5763.0,18,3,,primary
T6378,U001,2021-04-16,0,195,964.0,18,6,,primary
T2478,U003,2023-01-09,0,42,1550.0,18,7,,primary
T1751_D1,U034,2024-12-11,0,127,19127.0,42,8,,primary
T11847,U100,2021-04-16,0,175,3078.0,18,1,,primary
T1671,U127,2021-04-16,0,195,3442.0,55,3,,primary
T11351,U138,2021-04-16,1,11,30409.0,55,8,,primary
T0904,U125,2021-04-16,0,175,7258.0,55,0,,primary
T0926,U068,2021-12-25,0,73,4248.0,42,9,,primary
T5649,U045,2023-07-13,1,141,44056.0,55,10,,primary
T9777,U116,2021-04-16,0,127,5334.0,55,0,,primary
T5819,U109,2021-11-21,0,175,4593.0,49,1,,primary
T6266,U079,2021-04-16,0,127,15976.0,18,8,,primary
T0865,U020,2021-04-16,0,67,6399.0,18,1,,primary
T0435,U054,2021-04-16,0,42,2325.0,18,5,,primary
T9236,U078,2023-11-15,0,67,4076.0,42,10,,primary
T3849,U014,2021-04-16,1,141,54182.0,55,3,,primary
T7003,U096,2021-04-16,0,195,352.0,38,2,,primary
T1401,U035,2021-04-16,0,67,9181.0,55,4,,primary
T3466,U102,2021-04-16,0,78,9128.0,38,2,,primary
T5343,U060,2021-04-16,0,151,6604.0,18,5,,primary
T10007,U129,2021-04-16,0,195,5210.0,42,10,,primary
T7609,U056,2024-10-17,0,67,4234.0,42,3,,primary
T2244,U059,2021-04-16,0,67,8974.0,42,5,,primary
T8788,U142,2021-04-16,0,67,5436.0,18,7,,primary
T3314,U044,2021-06-21,0,127,8526.0,42,1,,primary
T7509_D2,U134,2023-03-07,0,127,8180.0,55,5,,primary
T2780,U148,2021-04-16,0,67,8960.0,18,2,,primary
T10770,U004,2021-04-16,0,67,415.0,18,0,,primary
T10613,U143,2021-04-16,0,175,9584.0,18,6,,primary
T1184,U020,2024-05-30,0,175,5953.0,38,3,,primary
T11886_D2,U105,2023-07-05,0,175,9025.0,42,1,,primary
T3180,U061,2021-04-16,0,67,1298.0,18,10,,primary
T7355,U039,2021-12-24,1,113,14035.0,42,1,,primary
T5961,U142,2021-04-16,0,67,2243.0,38,3,,primary
T8726,U005,2022-03-08,1,77,34966.0,55,2,,primary
T4422,U015,2021-04-16,0,67,9595.0,42,7,,primary
T3422,U013,2024-12-12,0,151,7661.0,55,3,,primary
T4847,U029,2022-04-18,0,24,4368.0,18,4,,primary
T3786,U014,2021-08-09,0,113,6356.0,55,7,,primary
T3192,U104,2021-04-16,0,127,8445.0,38,8,,primary
T3913,U078,2021-04-16,0,67,672.0,49,2,,primary
T9013,U103,2021-04-16,0,42,6637.0,18,3,,primary
T3311,U013,2021-04-16,0,67,7043.0,55,0,,primary
T11665,U015,2021-04-16,0,42,2325.0,38,4,,primary
T11052,U063,2022-08-16,1,78,57631.0,38,4,,primary
T7788,U029,2023-04-09,0,42,8704.0,18,9,,primary
T6680,U033,2021-04-16,0,67,7134.0,38,9,,primary
T1941,U109,2022-05-24,0,195,9724.0,18,4,,primary
T3137_D1,U077,2023-12-01,0,73,6565.0,38,9,,primary
T11497,U057,2022-04-24,0,67,8598.0,42,0,,primary
T1341,U045,2021-04-16,0,67,4019.0,42,3,,primary
T12128,U008,2021-04-16,0,127,9216.0,18,5,,primary
T8452,U066,2021-04-16,0,175,8847.0,38,5,,primary
T13197,U023,2024-07-09,1,69,39567.0,42,2,,primary
T5634_D1,U044,2021-10-23,1,69,76366.0,55,2,,primary
T9106,U123,2022-10-29,0,67,2325.0,38,9,,primary
T3393,U042,2023-06-07,0,127,8464.0,18,9,,primary
T5333,U011,2022-02-21,0,67,2325.0,55,5,,primary
T6671,U002,2021-04-16,0,175,7003.0,55,3,,primary
T8820,U076,2021-04-16,0,175,3098.0,18,1,,primary
T6881,U107,2021-04-16,1,113,67853.0,38,2,,primary
T10648,U020,2022-05-07,0,127,638.0,38,8,,primary
T1951,U021,2021-04-16,0,67,2325.0,55,3,,primary
T1513,U146,2021-04-16,1,113,35513.0,18,1,,primary
T8071,U084,2021-04-16,1,77,59363.0,55,8,,primary
T11699,U103,2021-04-16,0,67,3230.0,42,0,,primary
T1797,U072,2021-04-16,0,67,1597.0,55,9,,primary
T12397,U147,2024-08-13,0,24,885.0,55,3,,primary
T3702,U057,2021-04-16,0,175,5210.0,18,3,,primary
T1422,U038,2023-11-23,0,67,3080.0,55,9,,primary
T6900,U078,2021-04-16,0,127,28261.0,18,5,,primary
T7777,U033,2021-04-16,0,67,7412.0,49,8,,primary
T6668,U077,2023-09-15,0,175,8457.0,42,2,,primary
T10234,U101,2024-05-04,0,195,2643.0,49,7,,primary
T6776,U124,2021-04-16,0,127,8870.0,38,9,,primary
T2057,U094,2021-04-16,0,127,6078.0,38,5,,primary
T10723,U087,2021-04-16,1,69,2325.0,55,6,,primary
T6380,U126,2021-04-16,0,195,4187.0,38,7,,primary
T7281,U027,2021-04-16,1,113,38200.0,38,5,,primary
T9051,U036,2021-04-08,0,67,2325.0,18,7,,primary
T7506,U097,2022-04-23,1,69,32522.0,38,4,,primary
T2119,U115,2022-08-12,0,67,5623.0,18,3,,primary
T12601,U113,2021-04-16,0,127,26918.0,55,3,,primary
T8933,U008,2021-04-16,0,127,4721.0,18,4,,primary
T11173,U084,2021-04-16,0,73,8850.0,42,3,,primary
T11798,U091,2024-10-14,0,175,7811.0,55,0,,primary
T9097,U109,2021-04-16,0,175,8741.0,49,9,,primary
T0146,U077,2021-04-16,0,67,2325.0,18,1,,primary
T2916,U052,2024-04-07,0,151,5148.0,38,7,,primary
T12306,U131,2023-06-30,0,42,4916.0,55,3,,primary
T11496,U092,2021-04-16,0,127,3789.0,38,7,,primary
T12246,U097,2024-10-07,0,175,5548.0,18,7,,primary
T3736,U078,2021-04-16,0,42,9781.0,55,9,,primary
T0340,U098,2023-10-02,0,73,7693.0,55,6,,primary
T3431_D1,U116,2022-12-29,0,195,3306.0,38,8,,primary
T7471,U046,2021-04-16,0,78,412.0,38,3,,primary
T10682,U150,2021-04-16,1,69,140759.86999999106,18,1,,primary
T4212,U139,2021-11-08,0,24,5298.0,55,9,,primary
T12860_D1,U040,2022-05-10,0,151,8220.0,38,7,,primary
T0933,U058,2021-04-16,0,127,9106.0,38,5,,primary
T11989,U064,2021-04-16,0,67,7725.0,42,4,,primary
T7283,U028,2021-07-01,0,127,28477.0,18,6,,primary
T1220_D1,U089,2021-04-16,1,69,25126.0,18,2,,primary
T10665,U044,2021-04-16,0,195,9808.0,42,6,,primary
T3878,U109,2021-04-16,1,113,47605.0,18,6,,primary
T6910,U048,2024-04-19,1,78,45168.0,55,10,,primary
T5668,U108,2021-04-16,0,73,3030.0,38,5,,primary
T3553,U075,2021-04-16,0,127,40467.0,49,9,,primary
T9528,U088,2021-04-16,0,127,6625.0,42,10,,primary
T7843,U004,2022-02-04,0,127,10800.0,42,9,,primary
T11709,U076,2021-04-16,0,127,8207.0,18,8,,primary
T2441,U109,2021-04-16,0,42,9405.0,18,2,,primary
T6220,U017,2021-04-16,0,195,3414.0,38,9,,primary
T2423,U019,2021-04-16,0,195,9432.0,18,2,,primary
T9808,U129,2021-04-16,0,151,9030.0,55,2,,primary
T8599,U035,2024-11-30,0,19,2898.0,18,1,,primary
T8783,U073,2021-06-14,0,67,179.0,18,9,,primary
T3945,U084,2023-07-27,0,24,8892.0,18,3,,primary
T0129,U102,2021-04-16,0,24,4692.0,38,1,,primary
T7253,U044,2022-04-23,0,67,3210.0,38,6,,primary
T5916,U038,2024-05-17,0,127,3872.0,42,6,,primary
T9978,U110,2021-04-16,0,175,734.0,55,3,,primary
T1896,U120,2021-04-16,0,67,2778.0,38,8,,primary
T7978,U036,2022-08-25,0,127,6278.0,18,5,,primary
T13762,U105,2021-04-16,0,42,738.0,49,1,,primary
T4359,U016,2021-04-16,0,42,9570.0,18,1,,primary
T2714,U116,2023-09-04,0,127,5695.0,42,2,,primary
T8250,U120,2024-08-04,0,67,4117.0,18,10,,primary
T2526,U107,2021-04-16,0,175,6933.0,49,0,,primary
T1213,U056,2021-04-16,0,195,9900.0,18,7,,primary
T7531,U149,2021-04-16,0,24,6620.0,42,3,,primary
T2208,U149,2021-04-16,0,67,6590.0,18,5,,primary
T5156,U041,2022-05-14,0,42,7032.0,18,9,,primary
T2489,U025,2021-04-16,0,127,7480.0,42,7,,primary
T1641,U143,2021-04-16,0,151,6749.0,55,2,,primary
T9888,U041,2021-04-16,0,67,4823.0,55,5,,primary
T7724,U116,2021-04-16,1,77,63167.0,42,4,,primary
T5387,U141,2021-04-16,0,78,7323.0,42,5,,primary
T0401,U078,2023-11-01,0,67,1064.0,55,2,,primary
T8146,U019,2021-04-16,0,73,5143.0,18,4,,primary
T9179,U089,2024-03-09,0,67,3414.0,42,4,,primary
T0619,U046,2021-09-27,0,195,1121.0,38,4,,primary
T4665,U037,2021-04-16,0,195,761.0,55,4,,primary
T6291,U010,2021-04-16,0,175,7200.0,38,7,,primary
T6314,U034,2021-04-16,0,67,6375.0,38,7,,primary
T13664,U135,2021-04-16,0,67,1406.0,38,6,,primary
T12345,U048,2021-04-16,0,127,27387.0,18,10,,primary
T1846,U100,2021-04-16,0,67,8909.0,49,8,,primary
T6829_D2,U128,2021-04-16,0,127,5095.0,42,0,,primary
T9477,U149,2021-04-16,0,24,9665.0,55,7,,primary
T1771,U123,2021-03-23,0,175,3957.0,38,6,,primary
T2468,U092,2021-04-16,0,73,9311.0,38,10,,primary
T10657,U143,2023-07-10,0,67,2325.0,55,10,,primary
T2272,U125,2023-03-08,0,73,2634.0,38,6,,primary
T13981,U025,2021-04-16,1,141,36318.0,42,2,,primary
T4693,U018,2021-04-16,1,113,32174.0,18,5,,primary
T8568_D1,U021,2021-04-16,0,67,258.0,55,9,,primary
T2899,U078,2023-12-12,0,67,2741.0,55,7,,primary
T0245,U144,2022-06-12,0,195,9535.0,55,5,,primary
T5025,U076,2022-11-14,1,113,51548.0,38,1,,primary
T7792,U134,2021-12-30,0,67,3784.0,38,7,,primary
T4330,U083,2021-04-16,0,175,9507.0,38,9,,primary
T11121,U015,2021-04-16,0,42,8136.0,38,7,,primary
T11550,U069,2021-11-20,0,151,5163.0,38,7,,primary
T6147,U067,2023-07-08,1,113,54871.0,18,0,,primary
T9843,U096,2021-04-16,0,127,7579.0,18,0,,primary
T6745,U127,2022-04-24,0,175,5832.0,42,9,,primary
T2077,U094,2021-04-16,0,67,545.0,38,1,,primary
T7290,U032,2021-04-16,0,73,3437.0,18,3,,primary
T0216_D1,U073,2021-05-19,0,175,5560.0,42,4,,primary
T7623,U079,2021-04-16,0,42,8244.0,18,7,,primary
T11605,U028,2021-04-16,0,151,7287.0,42,2,,primary
T11413,U078,2021-03-20,0,67,2543.0,18,0,,primary
T12078,U085,2021-04-16,0,113,7855.0,55,0,,primary
T4921,U011,2021-04-16,1,141,27861.0,38,8,,primary
T8904,U068,2021-04-16,0,175,8245.0,42,7,,primary
T9862,U033,2022-01-31,0,73,7746.0,18,8,,primary
T8249_D1,U060,2021-04-16,1,113,78447.0,55,0,,primary
T6305,U076,2021-02-23,0,195,6196.0,18,3,,primary
T1555,U112,2021-04-16,0,67,1450.0,38,4,,primary
T11327,U052,2021-04-16,0,113,3833.0,18,9,,primary
T11728,U022,2022-09-01,1,141,56876.0,18,9,,primary
T9690,U071,2021-04-16,1,113,24394.0,18,5,,primary
T12983,U099,2021-04-16,0,127,49503.0,55,6,,primary
T3462,U057,2021-04-16,0,42,6776.0,55,7,,primary
T11038,U058,2021-04-16,0,127,9713.0,18,9,,primary
T9021,U122,2021-04-16,0,127,6055.0,55,5,,primary
T12181,U118,2021-10-11,0,195,7019.0,18,6,,primary
T7755,U069,2021-04-16,0,195,9337.0,55,4,,primary
T7407,U126,2022-04-29,0,127,21948.0,18,9,,primary
T1564_D1,U042,2024-06-13,0,67,1357.0,55,10,,primary
T2158,U123,2023-09-07,0,19,9474.0,55,1,,primary
T10761,U094,2021-04-16,0,127,22492.0,55,10,,primary
T9162,U130,2021-12-14,0,42,2325.0,18,7,,primary
T5987,U078,2022-12-30,0,67,4556.0,38,1,,primary
T0676,U034,2021-04-16,0,127,30233.0,42,2,,primary
T11063,U087,2021-04-16,0,67,3285.0,42,6,,primary
T12257,U130,2021-04-16,0,67,1945.0,38,1,,primary
T13994,U110,2021-04-16,0,67,4744.0,38,9,,primary
T1181,U042,2021-04-16,0,127,949.0,42,4,,primary
T2803,U109,2021-04-16,0,67,4484.0,38,5,,primary
T9763,U059,2022-04-06,0,42,7317.0,49,3,,primary
T10481_D1,U033,2021-04-16,0,151,1716.0,38,6,,primary
T4396,U100,2021-02-27,0,127,3935.0,38,7,,primary
T1657,U023,2021-01-02,0,19,2601.0,38,7,,primary
T11099,U014,2021-04-16,0,24,8816.0,18,2,,primary
T5708,U134,2021-04-16,1,77,65084.0,38,2,,primary
T3049,U093,2021-04-16,0,127,9129.0,38,2,,primary
T10985,U013,2021-04-16,0,195,1637.0,38,2,,primary
T5718,U087,2021-04-16,0,127,1762.0,55,2,,primary
T11673,U004,2021-04-16,1,113,67081.0,38,8,,primary
T0974,U132,2023-01-12,0,127,692.0,55,7,,primary
T0469,U082,2021-04-16,0,127,2325.0,55,0,,primary
T12524,U086,2024-09-19,0,127,9236.0,38,9,,primary
T6614,U004,2021-04-16,1,77,79465.0,42,5,,primary
T2389,U002,2022-12-08,0,73,5150.0,55,1,,primary
T5010,U123,2021-04-16,0,195,2109.0,42,1,,primary
T13225,U109,2021-04-16,0,195,4418.0,55,1,,primary
T5352,U148,2021-04-16,0,42,1833.0,42,7,,primary
T13832,U001,2021-04-16,0,127,9785.0,42,3,,primary
T5490,U028,2021-04-16,0,42,1053.0,38,8,,primary
T12343,U071,2023-08-12,0,67,2508.0,38,1,,primary
T9155,U037,2023-07-31,0,127,28481.0,42,4,,primary
T3578,U133,2021-06-08,0,195,4058.0,18,7,,primary
T5780,U037,2024-10-24,0,195,6102.0,18,1,,primary
T5478,U027,2021-04-16,1,113,43965.0,18,1,,primary
T1067,U032,2021-04-16,0,175,9496.0,55,9,,primary
T0654,U031,2021-04-16,0,42,8687.0,42,4,,primary
T11518,U079,2024-01-16,0,127,2758.0,38,3,,primary
T11061,U014,2023-04-16,1,69,47132.0,49,2,,primary
T1676,U073,2021-04-16,0,127,11911.0,42,5,,primary
T3230,U005,2021-04-16,0,127,48712.0,38,3,,primary
T6346,U113,2021-04-16,0,42,140759.86999999106,42,10,,primary
T13967,U116,2021-04-16,1,141,67600.0,18,7,,primary
T6204,U090,2021-04-16,0,127,2325.0,55,6,,primary
T1945,U096,2023-04-08,0,19,7489.0,18,6,,primary
T10056,U040,2021-04-16,0,73,6324.0,18,9,,primary
T3911,U105,2021-04-16,0,67,8296.0,42,2,,primary
T2573_D1,U056,2021-10-31,0,67,713.0,42,1,,primary
T0178,U038,2021-04-16,1,11,55071.0,18,8,,primary
T8127,U063,2021-04-16,0,78,2947.0,42,6,,primary
T6350,U136,2021-04-16,0,42,4792.0,18,0,,primary
T10264,U017,2021-04-16,0,127,5477.0,18,9,,primary
T1955,U044,2024-12-31,0,127,4494.0,18,4,,primary
T9849,U007,2022-01-11,0,195,711.0,18,10,,primary
T11034_D2,U083,2021-04-16,0,67,6183.0,38,5,,primary
T5106,U051,2021-04-16,0,73,380.0,18,1,,primary
T3932,U108,2021-04-16,0,127,5827.0,42,7,,primary
T5553,U106,2021-04-16,0,175,8779.0,42,3,,primary
T6799,U138,2021-04-16,0,67,3456.0,38,3,,primary
T2840,U150,2021-04-16,1,69,53734.0,18,2,,primary
T7179,U040,2023-10-08,0,195,278.0,55,2,,primary
T9279,U034,2022-08-10,0,67,3999.0,38,10,,primary
T1390,U093,2021-12-26,0,73,2325.0,42,1,,primary
